episode,scenario,steps,return,rolling_return_20,distance_m,mean_speed_mps,outcome,epsilon,mean_loss,eval_return,eval_distance_m,eval_safe_rate
955,traffic,900,418.77978,200.96262,880.015,9.7779,complete,0.05,2.01559,,,
956,traffic,900,461.86971,206.32416,993.912,11.0435,complete,0.05,2.028779,,,
957,traffic,900,469.46373,208.53305,984.038,10.9338,complete,0.05,2.130506,,,
958,traffic,900,358.53803,209.10071,859.594,9.551,complete,0.05,2.131127,,,
959,traffic,900,377.0603,248.59632,794.462,8.8274,complete,0.05,1.974115,,,
960,traffic,202,-460.78505,242.45898,257.231,12.7342,collision,0.05,1.843728,,,
961,traffic,900,373.70826,238.08792,853.9,9.4878,complete,0.05,2.009354,,,
962,traffic,900,380.7955,241.80792,838.918,9.3213,complete,0.05,1.927673,,,
963,traffic,900,433.93836,241.70266,949.18,10.5464,complete,0.05,1.988635,,,
964,traffic,900,370.82721,273.58507,870.134,9.6682,complete,0.05,1.957643,,,
965,traffic,900,411.54955,312.35429,912.791,10.1421,complete,0.05,2.004086,,,
966,traffic,510,-261.20197,290.42113,738.057,14.4717,collision,0.05,1.874971,,,
967,traffic,900,392.28817,289.39282,948.529,10.5392,complete,0.05,1.843221,,,
968,traffic,900,367.7827,287.04232,814.081,9.0453,complete,0.05,2.02859,,,
969,traffic,900,408.01789,289.63013,980.674,10.8964,complete,0.05,2.107777,,,
970,traffic,900,93.12699,271.5504,827.609,9.1957,complete,0.05,2.057346,,,
971,traffic,900,360.80741,269.95776,788.023,8.7558,complete,0.05,2.051463,,,
972,traffic,900,418.59394,271.29706,921.156,10.2351,complete,0.05,1.916034,,,
973,traffic,900,472.047,313.95263,1012.57,11.2508,complete,0.05,2.023116,,,
974,traffic,900,405.99872,312.66031,859.644,9.5516,complete,0.05,1.854489,,,
975,traffic,900,424.08821,312.92573,882.452,9.805,complete,0.05,1.966722,379.76384,879.21,1.0
976,traffic,900,402.45226,309.95486,846.023,9.4003,complete,0.05,1.975131,,,
977,traffic,900,286.42351,300.80285,792.821,8.8091,complete,0.05,2.104497,,,
978,traffic,900,280.28167,296.89003,951.153,10.5684,complete,0.05,1.945766,,,
979,traffic,900,87.1314,282.39359,294.064,3.2674,complete,0.05,1.973227,,,
980,traffic,900,390.92483,324.97908,886.116,9.8457,complete,0.05,1.951318,,,
981,traffic,900,382.45157,325.41625,1061.13,11.7903,complete,0.05,2.001229,,,
982,traffic,900,364.39145,324.59604,923.372,10.2597,complete,0.05,2.094106,,,
983,traffic,575,-294.38855,288.1797,671.983,11.6867,collision,0.05,1.898564,,,
984,traffic,900,379.43038,288.60986,1091.089,12.1232,complete,0.05,1.914518,,,
985,traffic,900,199.95522,278.03014,1006.982,11.1887,complete,0.05,2.054802,,,
986,traffic,429,-161.02398,283.03904,543.949,12.6795,off_road,0.05,2.017546,,,
987,traffic,900,271.65314,277.00729,739.787,8.2199,complete,0.05,2.207241,,,
988,traffic,35,-374.0418,239.91606,18.255,5.2157,off_road,0.05,2.066187,,,
989,traffic,900,403.56926,239.69363,1067.637,11.8626,complete,0.05,2.147417,,,
990,traffic,366,-204.28396,224.82308,491.35,13.4249,off_road,0.05,2.178763,,,
991,traffic,346,-336.21318,189.97205,496.658,14.3543,collision,0.05,2.131974,,,
992,traffic,273,-299.92333,154.04619,355.991,13.04,off_road,0.05,2.220712,,,
993,traffic,900,252.6036,143.07402,765.97,8.5108,complete,0.05,2.255819,,,
994,traffic,900,243.46212,134.94719,855.931,9.5103,complete,0.05,2.308817,,,
995,traffic,363,-586.76244,84.40466,492.273,13.5612,collision,0.05,2.233565,,,
996,traffic,900,243.5036,76.45722,954.46,10.6051,complete,0.05,2.304162,,,
997,traffic,900,244.81947,74.37702,886.983,9.8554,complete,0.05,2.503517,,,
998,traffic,900,282.51776,74.48883,859.852,9.5539,complete,0.05,2.374491,,,
999,traffic,900,314.4903,85.85677,933.721,10.3747,complete,0.05,2.45913,,,
1000,traffic,900,330.18642,82.81985,864.588,9.6065,complete,0.05,2.529405,387.16897,989.5,1.0
