episode,scenario,steps,return,rolling_return_20,distance_m,mean_speed_mps,outcome,epsilon,mean_loss,eval_return,eval_distance_m,eval_safe_rate
1,lane,845,-686.7148,-686.7148,120.053,1.4207,off_road,0.991081,0.30298,,,
2,lane,531,-407.41095,-547.06287,116.49,2.1938,off_road,0.985476,0.502803,,,
3,lane,265,-373.53684,-489.22086,96.626,3.6463,off_road,0.982678,0.365616,,,
4,lane,220,-395.40505,-465.76691,69.754,3.1706,off_road,0.980356,0.635713,,,
5,lane,494,-501.26171,-472.86587,89.889,1.8196,off_road,0.975142,0.81152,,,
6,lane,900,-316.90841,-446.87296,127.724,1.4192,complete,0.965642,0.656117,,,
7,lane,900,-198.06251,-411.32861,166.66,1.8518,complete,0.956142,0.449558,,,
8,lane,518,-449.89014,-416.1488,158.133,3.0528,off_road,0.950674,0.528194,,,
9,lane,900,48.05076,-364.57107,170.699,1.8967,complete,0.941174,0.342238,,,
10,lane,584,-437.02515,-371.81648,115.606,1.9796,off_road,0.935009,0.370731,,,
11,lane,900,0.01698,-338.01344,161.739,1.7971,complete,0.925509,0.375009,,,
12,lane,900,-147.54673,-322.14121,186.126,2.0681,complete,0.916009,0.319177,,,
13,lane,900,-151.41263,-309.00825,150.706,1.6745,complete,0.906509,0.311834,,,
14,lane,900,-48.2619,-290.38351,223.914,2.4879,complete,0.897009,0.268531,,,
15,lane,900,-58.87483,-274.9496,165.992,1.8444,complete,0.887509,0.263201,,,
16,lane,845,-617.80531,-296.37808,200.132,2.3684,off_road,0.87859,0.260273,,,
17,lane,900,76.27996,-274.45702,261.941,2.9105,complete,0.86909,0.244908,,,
18,lane,900,-31.36224,-260.95175,281.308,3.1256,complete,0.85959,0.167529,,,
19,lane,900,-40.70468,-249.3598,214.795,2.3866,complete,0.85009,0.149581,,,
20,lane,900,-53.84632,-239.58413,294.508,3.2723,complete,0.84059,0.246186,,,
21,lane,900,15.41849,-204.47746,545.334,6.0593,complete,0.83109,0.168426,,,
22,lane,900,157.34435,-176.2397,443.069,4.923,complete,0.82159,0.138015,,,
23,lane,900,117.4846,-151.68862,370.749,4.1194,complete,0.81209,0.215949,,,
24,lane,900,184.99205,-122.66877,437.477,4.8609,complete,0.80259,0.181386,,,
25,lane,900,240.18138,-85.59661,807.311,8.9701,complete,0.79309,0.128463,-151.16364,500.976,0.3333
26,lane,900,570.63979,-41.2192,1268.854,14.0984,complete,0.78359,0.103641,,,
27,lane,900,74.94159,-27.569,486.753,5.4084,complete,0.77409,0.161004,,,
28,lane,900,307.28322,10.28967,783.944,8.7105,complete,0.76459,0.130641,,,
29,lane,900,199.06746,17.8405,793.985,8.8221,complete,0.75509,0.167582,,,
30,lane,900,559.7472,67.67912,1260.36,14.004,complete,0.74559,0.096338,,,
31,lane,900,692.88214,102.32238,1676.443,18.6271,complete,0.73609,0.095804,,,
32,lane,900,543.17338,136.85839,1308.903,14.5434,complete,0.72659,0.128328,,,
33,lane,900,749.2398,181.89101,1830.145,20.3349,complete,0.71709,0.093234,,,
34,lane,900,671.77335,217.89277,1726.462,19.1829,complete,0.70759,0.229397,,,
35,lane,900,788.76125,260.27457,1951.07,21.6786,complete,0.69809,0.176952,,,
36,lane,900,937.47151,338.03841,2245.987,24.9554,complete,0.68859,0.074536,,,
37,lane,900,958.89494,382.16916,2282.177,25.3575,complete,0.67909,0.113104,,,
38,lane,900,968.87528,432.18104,2284.766,25.3863,complete,0.66959,0.141224,,,
39,lane,900,979.4392,483.18823,2323.941,25.8216,complete,0.66009,0.099342,,,
40,lane,900,1010.51831,536.40646,2403.711,26.7079,complete,0.65059,0.071947,,,
41,lane,900,943.52966,582.81202,2211.264,24.5696,complete,0.64109,0.093982,,,
42,lane,900,994.89252,624.68943,2361.999,26.2444,complete,0.63159,0.107827,,,
43,lane,900,1035.72958,670.60168,2455.132,27.2792,complete,0.62209,0.120788,,,
44,lane,900,926.5088,707.67752,2196.163,24.4018,complete,0.61259,0.076561,,,
45,lane,900,1051.18866,748.22788,2498.849,27.765,complete,0.60309,0.076929,,,
46,lane,900,986.73989,769.03289,2331.393,25.9044,complete,0.59359,0.122526,,,
47,lane,900,997.50602,815.16111,2357.109,26.1901,complete,0.58409,0.113701,,,
48,lane,900,1051.94877,852.39439,2497.218,27.7469,complete,0.57459,0.106882,,,
49,lane,900,1049.67009,894.92452,2480.029,27.5559,complete,0.56509,0.133829,,,
50,lane,900,1008.37997,917.35616,2478.798,27.5422,complete,0.55559,0.118892,-479.10524,184.625,0.0
51,lane,900,973.28967,931.37653,2533.731,28.1526,complete,0.54609,0.084908,,,
52,lane,900,979.49536,953.19263,2318.394,25.7599,complete,0.53659,0.080959,,,
53,lane,900,1061.08947,968.78512,2508.181,27.8687,complete,0.52709,0.11608,,,
54,lane,900,1018.99607,986.14625,2461.978,27.3553,complete,0.51759,0.107219,,,
55,lane,900,1084.34071,1000.92522,2566.433,28.5159,complete,0.50809,0.093975,,,
56,lane,900,1079.26018,1008.01466,2551.462,28.3496,complete,0.49859,0.093394,,,
57,lane,900,1069.96823,1013.56832,2529.474,28.1053,complete,0.48909,0.101134,,,
58,lane,900,1057.3735,1017.99323,2505.75,27.8417,complete,0.47959,0.1299,,,
59,lane,900,1087.24152,1023.38335,2571.225,28.5692,complete,0.47009,0.067306,,,
60,lane,900,1060.84152,1025.89951,2512.68,27.9187,complete,0.46059,0.12502,,,
61,lane,900,1057.43359,1031.59471,2502.391,27.8043,complete,0.45109,0.102798,,,
62,lane,900,1085.91943,1036.14605,2576.946,28.6327,complete,0.44159,0.068337,,,
63,lane,900,1080.94073,1038.40661,2561.31,28.459,complete,0.43209,0.080442,,,
64,lane,900,1089.98038,1046.58019,2581.88,28.6876,complete,0.42259,0.083423,,,
65,lane,900,1079.43403,1047.99246,2559.692,28.441,complete,0.41309,0.102776,,,
66,lane,900,1095.88184,1053.44955,2594.613,28.829,complete,0.40359,0.071462,,,
67,lane,900,1058.41043,1056.49477,2511.158,27.9018,complete,0.39409,0.077861,,,
68,lane,900,1090.53287,1058.42398,2575.814,28.6202,complete,0.38459,0.071201,,,
69,lane,900,1090.29024,1060.45499,2584.877,28.7209,complete,0.37509,0.088189,,,
70,lane,900,1100.17536,1065.04476,2609.809,28.9979,complete,0.36559,0.092274,,,
71,lane,900,1095.72799,1071.16667,2605.023,28.9447,complete,0.35609,0.08523,,,
72,lane,900,1088.07322,1076.59557,2603.405,28.9267,complete,0.34659,0.059999,,,
73,lane,900,1098.85748,1078.48397,2618.621,29.0958,complete,0.33709,0.090872,,,
74,lane,900,1091.72169,1082.12025,2593.605,28.8178,complete,0.32759,0.070525,,,
75,lane,900,1092.61045,1082.53373,2596.177,28.8464,complete,0.31809,0.103582,-199.57422,468.312,0.3333
76,lane,900,1090.15737,1083.07859,2576.56,28.6284,complete,0.30859,0.100067,,,
77,lane,900,1103.41885,1084.75112,2613.336,29.0371,complete,0.29909,0.079615,,,
78,lane,900,1091.58884,1086.46189,2579.552,28.6617,complete,0.28959,0.076934,,,
79,lane,900,1104.01066,1087.30035,2605.661,28.9518,complete,0.28009,0.078533,,,
80,lane,900,1112.44991,1089.88077,2624.213,29.1579,complete,0.27059,0.084072,,,
81,lane,900,1110.63174,1092.54068,2619.413,29.1046,complete,0.26109,0.115369,,,
82,lane,900,1110.06117,1093.74776,2618.594,29.0955,complete,0.25159,0.090123,,,
83,lane,900,1099.49512,1094.67548,2596.585,28.8509,complete,0.24209,0.072503,,,
84,lane,900,1117.70553,1096.06174,2633.653,29.2628,complete,0.23259,0.095242,,,
85,lane,900,1113.94028,1097.78705,2633.5,29.2611,complete,0.22309,0.102969,,,
86,lane,900,1108.48031,1098.41698,2607.336,28.9704,complete,0.21359,0.075052,,,
87,lane,900,1109.09167,1100.95104,2611.266,29.0141,complete,0.20409,0.09868,,,
88,lane,900,1115.6844,1102.20862,2632.773,29.253,complete,0.19459,0.103097,,,
89,lane,900,1119.10534,1103.64937,2633.026,29.2558,complete,0.18509,0.089389,,,
90,lane,900,1119.93987,1104.6376,2636.901,29.2989,complete,0.17559,0.098363,,,
91,lane,900,1118.96404,1105.7994,2633.421,29.2602,complete,0.16609,0.101778,,,
92,lane,900,1125.97496,1107.69448,2642.628,29.3625,complete,0.15659,0.102548,,,
93,lane,900,1118.97312,1108.70027,2628.176,29.202,complete,0.14709,0.090937,,,
94,lane,900,1123.65806,1110.29708,2637.347,29.3039,complete,0.13759,0.097906,,,
95,lane,900,1125.08381,1111.92075,2640.346,29.3372,complete,0.12809,0.0983,,,
96,lane,900,1120.34357,1113.43006,2630.969,29.233,complete,0.11859,0.090878,,,
97,lane,900,1121.81813,1114.35003,2637.907,29.3101,complete,0.10909,0.08525,,,
98,lane,900,1127.79864,1116.16052,2643.644,29.3738,complete,0.09959,0.126334,,,
99,lane,900,1124.86614,1117.20329,2642.106,29.3567,complete,0.09009,0.10557,,,
100,lane,900,1120.3321,1117.5974,2634.961,29.2773,complete,0.08059,0.088096,-61.20045,974.989,0.3333
101,lane,900,1126.08006,1118.36982,2638.234,29.3137,complete,0.07109,0.123045,,,
102,lane,900,1126.29118,1119.18132,2643.803,29.3756,complete,0.06159,0.119343,,,
103,lane,900,1126.81728,1120.54743,2640.397,29.3377,complete,0.05209,0.070351,,,
104,lane,900,1127.3403,1121.02916,2643.087,29.3676,complete,0.05,0.109364,,,
105,lane,900,1124.71294,1121.5678,2634.673,29.2741,complete,0.05,0.116492,,,
106,lane,900,1124.75826,1122.38169,2644.732,29.3859,complete,0.05,0.113308,,,
107,lane,900,1125.70649,1123.21243,2636.398,29.2933,complete,0.05,0.124114,,,
108,lane,900,1126.55321,1123.75587,2644.201,29.38,complete,0.05,0.139132,,,
109,lane,900,1127.00411,1124.15081,2639.876,29.332,complete,0.05,0.105677,,,
110,lane,900,1125.37801,1124.42272,2641.935,29.3548,complete,0.05,0.102085,,,
111,lane,900,1128.16317,1124.88268,2646.176,29.402,complete,0.05,0.113331,,,
112,lane,900,1127.15109,1124.94148,2642.382,29.3598,complete,0.05,0.103857,,,
113,lane,900,1125.52408,1125.26903,2640.011,29.3335,complete,0.05,0.101241,,,
114,lane,900,1127.16778,1125.44452,2642.799,29.3644,complete,0.05,0.099863,,,
115,lane,900,1127.54317,1125.56749,2645.219,29.3913,complete,0.05,0.110113,,,
116,lane,900,1127.71278,1125.93595,2643.841,29.376,complete,0.05,0.092291,,,
117,lane,900,1125.77884,1126.13398,2640.827,29.3425,complete,0.05,0.115568,,,
118,lane,900,1119.60507,1125.7243,2631.747,29.2416,complete,0.05,0.119902,,,
119,lane,900,1123.15944,1125.63897,2640.199,29.3355,complete,0.05,0.096844,,,
120,lane,900,1121.32014,1125.68837,2643.043,29.3671,complete,0.05,0.122049,,,
121,lane,900,1123.90372,1125.57955,2643.486,29.3721,complete,0.05,0.107662,,,
122,lane,900,1120.04359,1125.26717,2643.231,29.3692,complete,0.05,0.109813,,,
123,lane,900,1116.49338,1124.75098,2639.281,29.3253,complete,0.05,0.123564,,,
124,lane,900,1115.82654,1124.17529,2642.723,29.3636,complete,0.05,0.122465,,,
125,lane,900,1106.34292,1123.25679,2639.736,29.3304,complete,0.05,0.104148,10.3886,807.021,0.3333
126,lane,900,1119.41958,1122.98986,2643.659,29.374,complete,0.05,0.11513,,,
127,lane,900,1117.59794,1122.58443,2636.781,29.2976,complete,0.05,0.087315,,,
128,lane,900,1128.4391,1122.67872,2645.768,29.3974,complete,0.05,0.11271,,,
129,lane,900,1129.15476,1122.78626,2643.116,29.368,complete,0.05,0.129108,,,
130,lane,900,1124.79391,1122.75705,2638.209,29.3134,complete,0.05,0.133057,,,
131,lane,900,1127.12605,1122.70519,2642.632,29.3626,complete,0.05,0.121125,,,
132,lane,900,1125.61321,1122.6283,2644.448,29.3828,complete,0.05,0.126819,,,
133,lane,900,1126.2971,1122.66695,2642.72,29.3636,complete,0.05,0.133774,,,
134,lane,900,1125.35716,1122.57642,2642.962,29.3662,complete,0.05,0.124216,,,
135,lane,900,1121.69508,1122.28402,2638.418,29.3158,complete,0.05,0.104835,,,
136,lane,900,1127.15685,1122.25622,2646.29,29.4032,complete,0.05,0.106927,,,
137,lane,900,1122.3553,1122.08504,2640.202,29.3356,complete,0.05,0.12963,,,
138,lane,900,1113.76082,1121.79283,2641.018,29.3446,complete,0.05,0.153087,,,
139,lane,900,1096.57774,1120.46374,2623.392,29.1488,complete,0.05,0.131217,,,
140,lane,900,1113.4956,1120.07252,2628.892,29.2099,complete,0.05,0.110629,,,
141,lane,900,1120.5553,1119.9051,2630.067,29.223,complete,0.05,0.131589,,,
142,lane,900,1122.06426,1120.00613,2642.996,29.3666,complete,0.05,0.103896,,,
143,lane,900,1122.09235,1120.28608,2636.221,29.2913,complete,0.05,0.086307,,,
144,lane,900,1119.41626,1120.46556,2639.898,29.3322,complete,0.05,0.149178,,,
145,lane,900,1123.26973,1121.31191,2645.323,29.3925,complete,0.05,0.134484,,,
146,lane,900,1116.9087,1121.18636,2631.651,29.2406,complete,0.05,0.137862,,,
147,lane,900,1124.42212,1121.52757,2646.376,29.4042,complete,0.05,0.10766,,,
148,lane,900,1125.8854,1121.39989,2641.912,29.3546,complete,0.05,0.148318,,,
149,lane,900,1124.9641,1121.19035,2639.037,29.3226,complete,0.05,0.109973,,,
150,lane,900,1126.74564,1121.28794,2644.406,29.3823,complete,0.05,0.137329,-350.13787,563.749,0.0
151,light_traffic,332,-267.34942,1051.56417,729.425,21.9706,collision,0.05,0.12488,,,
152,light_traffic,900,915.79881,1041.07345,2238.124,24.868,complete,0.05,0.159349,,,
153,light_traffic,212,-430.58938,963.22912,375.581,17.7161,collision,0.05,0.081783,,,
154,light_traffic,900,426.95429,928.30898,1461.255,16.2362,complete,0.05,0.16286,,,
155,light_traffic,243,-390.18403,852.71502,595.691,24.514,collision,0.05,0.216459,,,
156,light_traffic,52,-509.84511,770.86492,102.986,19.8051,collision,0.05,0.07319,,,
157,light_traffic,138,-417.09901,693.89221,327.015,23.6968,collision,0.05,0.105991,,,
158,light_traffic,41,-517.50028,612.32915,75.719,18.468,collision,0.05,0.357719,,,
159,light_traffic,291,-533.80158,530.81019,509.361,17.5038,collision,0.05,0.202192,,,
160,light_traffic,345,-228.72872,463.69897,862.251,24.9928,collision,0.05,0.300459,,,
161,light_traffic,111,-449.42163,385.20012,272.317,24.533,collision,0.05,0.199855,,,
162,light_traffic,68,-502.63251,303.96529,148.737,21.8731,collision,0.05,0.307956,,,
163,light_traffic,36,-530.82086,221.31963,61.427,17.063,collision,0.05,0.435899,,,
164,light_traffic,270,-294.8871,150.60446,702.65,26.0241,collision,0.05,0.28834,,,
165,light_traffic,313,-248.53792,82.01408,801.765,25.6155,collision,0.05,0.336366,,,
166,light_traffic,330,-289.5364,11.69182,788.811,23.9034,collision,0.05,0.219274,,,
167,light_traffic,263,-342.32045,-61.64531,502.827,19.1189,collision,0.05,0.357468,,,
168,light_traffic,65,-507.85309,-143.33223,129.154,19.8698,collision,0.05,0.29534,,,
169,light_traffic,110,-470.90145,-223.12551,248.156,22.5596,collision,0.05,0.66344,,,
170,light_traffic,190,-369.90182,-297.95788,491.873,25.8881,collision,0.05,0.309688,,,
171,light_traffic,235,-347.14035,-301.94743,593.381,25.2503,collision,0.05,0.357221,,,
172,light_traffic,325,-218.80929,-358.67783,861.933,26.521,collision,0.05,0.465529,,,
173,light_traffic,119,-440.69796,-359.18326,291.516,24.4971,collision,0.05,0.630917,,,
174,light_traffic,307,-315.97657,-396.32981,576.523,18.7793,collision,0.05,0.406211,,,
175,light_traffic,65,-501.91508,-401.91636,127.582,19.628,collision,0.05,0.390167,-250.77115,675.425,0.0
176,light_traffic,316,-260.58832,-389.45352,727.905,23.035,collision,0.05,0.234647,,,
177,light_traffic,33,-529.23974,-395.06056,54.543,16.5281,collision,0.05,0.126723,,,
178,light_traffic,66,-505.95408,-394.48325,144.197,21.848,collision,0.05,0.125278,,,
179,light_traffic,165,-339.49854,-384.76809,425.913,25.8129,collision,0.05,0.407668,,,
180,light_traffic,124,-458.60887,-396.2621,276.178,22.2724,collision,0.05,0.28199,,,
181,light_traffic,52,-516.91612,-399.63683,100.83,19.3905,collision,0.05,0.209502,,,
182,light_traffic,110,-455.61842,-397.28612,271.821,24.711,collision,0.05,0.276863,,,
183,light_traffic,135,-448.56192,-393.17317,316.718,23.4606,collision,0.05,0.540075,,,
184,light_traffic,176,-417.76973,-399.31731,433.848,24.6505,collision,0.05,0.442889,,,
185,light_traffic,119,-447.69797,-409.27531,297.967,25.0393,collision,0.05,0.410867,,,
186,light_traffic,239,-576.93903,-423.64544,491.308,20.5568,collision,0.05,0.669988,,,
187,light_traffic,136,-453.16922,-429.18788,334.983,24.6311,collision,0.05,0.19113,,,
188,light_traffic,222,-472.5134,-427.42089,412.926,18.6003,collision,0.05,0.510994,,,
189,light_traffic,900,802.1483,-363.76841,2256.173,25.0686,complete,0.05,0.576222,,,
190,light_traffic,857,-660.80359,-378.31349,1743.167,20.3403,collision,0.05,0.505128,,,
191,light_traffic,144,-445.30478,-383.22172,320.045,22.2253,collision,0.05,0.690465,,,
192,light_traffic,579,-728.12821,-408.68766,1086.473,18.7646,collision,0.05,0.545643,,,
193,light_traffic,144,-462.44544,-409.77504,323.156,22.4414,collision,0.05,0.45335,,,
194,light_traffic,209,-482.11695,-418.08206,359.188,17.186,collision,0.05,0.377644,,,
195,light_traffic,98,-510.66324,-418.51946,178.584,18.2228,collision,0.05,0.988438,,,
196,light_traffic,900,859.54215,-362.51294,2199.214,24.4357,complete,0.05,0.615064,,,
197,light_traffic,359,-631.17117,-367.60951,519.524,14.4714,collision,0.05,0.600714,,,
198,light_traffic,265,-516.83526,-368.15357,382.875,14.4481,collision,0.05,0.409595,,,
199,light_traffic,242,-571.72222,-379.76476,317.488,13.1194,collision,0.05,0.471722,,,
200,light_traffic,900,829.30328,-315.36915,1988.353,22.0928,complete,0.05,0.747652,-378.7591,512.605,0.0
201,light_traffic,285,-194.66067,-299.25637,746.115,26.1795,collision,0.05,0.611112,,,
202,light_traffic,900,880.20097,-232.46541,2161.129,24.0125,complete,0.05,0.667031,,,
203,light_traffic,900,396.46776,-190.21392,1120.047,12.445,complete,0.05,0.594476,,,
204,light_traffic,900,748.14139,-131.91837,1720.645,19.1183,complete,0.05,0.595258,,,
205,light_traffic,900,1014.69613,-58.79866,2367.764,26.3085,complete,0.05,0.661852,,,
206,light_traffic,900,687.2212,4.40935,1536.325,17.0703,complete,0.05,0.633904,,,
207,light_traffic,900,956.75308,74.90547,2242.441,24.916,complete,0.05,0.740222,,,
208,light_traffic,900,805.15185,138.78873,1881.152,20.9017,complete,0.05,0.716275,,,
209,light_traffic,900,778.31578,137.5971,1819.652,20.2184,complete,0.05,0.629893,,,
210,light_traffic,900,638.90681,202.58262,1412.895,15.6988,complete,0.05,0.606231,,,
211,light_traffic,900,690.83621,259.38967,1699.571,18.8841,complete,0.05,0.623186,,,
212,light_traffic,900,558.82924,323.73755,1221.772,13.5752,complete,0.05,0.588229,,,
213,light_traffic,900,919.11657,392.81565,2112.156,23.4684,complete,0.05,0.556599,,,
214,light_traffic,900,580.68014,445.9555,1246.84,13.8538,complete,0.05,0.602866,,,
215,light_traffic,900,638.4385,503.41059,1402.619,15.5847,complete,0.05,0.524894,,,
216,light_traffic,900,900.9873,505.48285,2034.625,22.6069,complete,0.05,0.520229,,,
217,light_traffic,900,704.37553,572.26018,1624.718,18.0524,complete,0.05,0.612899,,,
218,light_traffic,900,589.33149,627.56852,1275.227,14.1692,complete,0.05,0.584819,,,
219,light_traffic,900,726.66959,692.48811,1672.176,18.5797,complete,0.05,0.642292,,,
220,light_traffic,900,632.32522,682.63921,1387.167,15.413,complete,0.05,0.573627,,,
221,light_traffic,900,486.40567,716.69252,1002.016,11.1335,complete,0.05,0.550366,,,
222,light_traffic,900,575.21532,701.44324,1227.941,13.6438,complete,0.05,0.604307,,,
223,light_traffic,900,656.51453,714.44558,1443.376,16.0375,complete,0.05,0.537249,,,
224,light_traffic,900,648.17251,709.44713,1428.926,15.877,complete,0.05,0.644695,,,
225,light_traffic,900,670.6643,692.24554,1466.853,16.2984,complete,0.05,0.645709,547.27347,1161.767,1.0
226,light_traffic,900,539.5244,684.8607,1146.831,12.7426,complete,0.05,0.590095,,,
227,light_traffic,900,613.22802,667.68445,1450.075,16.1119,complete,0.05,0.59429,,,
228,light_traffic,900,459.29404,650.39156,957.88,10.6431,complete,0.05,0.703534,,,
229,light_traffic,900,655.4008,644.24581,1445.201,16.0578,complete,0.05,0.588617,,,
230,light_traffic,900,675.0955,646.05524,1530.324,17.0036,complete,0.05,0.632376,,,
231,light_traffic,900,745.04426,648.76565,1652.731,18.3637,complete,0.05,0.57622,,,
232,light_traffic,900,719.85885,656.81713,1614.507,17.939,complete,0.05,0.579622,,,
233,light_traffic,900,499.50801,635.8367,1059.873,11.7764,complete,0.05,0.61627,,,
234,light_traffic,900,641.6415,638.88477,1438.206,15.9801,complete,0.05,0.568995,,,
235,light_traffic,900,652.02347,639.56401,1484.532,16.4948,complete,0.05,0.568456,,,
236,light_traffic,900,794.76444,634.25287,1855.659,20.6184,complete,0.05,0.641249,,,
237,light_traffic,900,826.40818,640.3545,1887.379,20.9709,complete,0.05,0.625458,,,
238,light_traffic,900,601.56315,640.96609,1323.536,14.706,complete,0.05,0.575815,,,
239,light_traffic,900,457.90244,627.52773,988.308,10.9812,complete,0.05,0.549237,,,
240,light_traffic,900,789.08518,635.36573,1932.542,21.4727,complete,0.05,0.674054,,,
241,light_traffic,113,-412.32008,590.42944,240.648,21.2963,collision,0.05,0.515127,,,
242,light_traffic,900,598.15749,591.57655,1285.732,14.2859,complete,0.05,0.636815,,,
243,light_traffic,900,434.20243,580.46094,891.44,9.9049,complete,0.05,0.720349,,,
244,light_traffic,900,431.73453,569.63905,1017.556,11.3062,complete,0.05,0.567697,,,
245,light_traffic,900,571.71253,564.69146,1253.985,13.9332,complete,0.05,0.765409,,,
246,light_traffic,900,661.10576,570.77053,1502.097,16.69,complete,0.05,0.499306,,,
247,light_traffic,900,469.96692,563.60747,988.726,10.9858,complete,0.05,0.492889,,,
248,light_traffic,125,-419.66201,519.65967,311.162,24.893,collision,0.05,0.538095,,,
249,light_traffic,900,478.90514,510.83488,1024.9,11.3878,complete,0.05,0.429385,,,
250,light_traffic,900,778.39373,515.9998,1976.087,21.9565,complete,0.05,0.341068,469.71078,967.658,1.0
251,light_traffic,900,450.89599,501.29238,933.562,10.3729,complete,0.05,0.408467,,,
252,light_traffic,900,480.07349,489.30311,1032.828,11.4759,complete,0.05,0.310639,,,
253,light_traffic,900,744.19666,501.53755,1817.902,20.1989,complete,0.05,0.331545,,,
254,light_traffic,900,570.83554,497.99725,1277.389,14.1932,complete,0.05,0.323581,,,
255,light_traffic,900,818.07775,506.29996,1909.771,21.2197,complete,0.05,0.286557,,,
256,light_traffic,900,745.69377,503.84643,1766.855,19.6317,complete,0.05,0.217388,,,
257,light_traffic,900,914.28361,508.2402,2084.642,23.1627,complete,0.05,0.22352,,,
258,light_traffic,900,758.92948,516.10852,1807.388,20.0821,complete,0.05,0.173176,,,
259,light_traffic,900,628.99664,524.66323,1410.425,15.6714,complete,0.05,0.164429,,,
260,light_traffic,900,775.67086,523.99251,1746.136,19.4015,complete,0.05,0.17914,,,
261,light_traffic,900,957.30216,592.47362,2289.904,25.4434,complete,0.05,0.160276,,,
262,light_traffic,900,504.21215,587.77636,1094.999,12.1667,complete,0.05,0.178889,,,
263,light_traffic,900,449.90975,588.56172,943.214,10.4802,complete,0.05,0.168023,,,
264,light_traffic,900,553.69477,594.65974,1245.215,13.8357,complete,0.05,0.167171,,,
265,light_traffic,900,736.90037,602.91913,1769.12,19.6569,complete,0.05,0.160587,,,
266,light_traffic,900,616.61723,600.6947,1365.997,15.1777,complete,0.05,0.17937,,,
267,light_traffic,900,471.76741,600.78473,1025.447,11.3939,complete,0.05,0.175734,,,
268,light_traffic,900,834.88192,663.51192,1987.928,22.0881,complete,0.05,0.171543,,,
269,light_traffic,900,498.15189,664.47426,1086.672,12.0741,complete,0.05,0.162698,,,
270,light_traffic,900,693.79056,660.2441,1610.064,17.8896,complete,0.05,0.171775,,,
271,light_traffic,122,-423.39575,616.52951,312.356,25.603,collision,0.05,0.172601,,,
272,light_traffic,900,919.45831,638.49875,2190.8,24.3422,complete,0.05,0.149462,,,
273,light_traffic,900,496.80286,626.12906,1086.221,12.0691,complete,0.05,0.160283,,,
274,light_traffic,900,712.187,633.19664,1626.309,18.0701,complete,0.05,0.159233,,,
275,light_traffic,900,496.9882,617.14216,1064.486,11.8276,complete,0.05,0.172522,564.07737,1213.51,1.0
276,light_traffic,900,650.01204,612.35807,1431.634,15.907,complete,0.05,0.197102,,,
277,light_traffic,900,574.92517,595.39015,1249.05,13.8783,complete,0.05,0.137287,,,
278,light_traffic,900,499.94991,582.44117,1089.655,12.1073,complete,0.05,0.173551,,,
279,light_traffic,900,824.27616,592.20515,1845.0,20.5,complete,0.05,0.144418,,,
280,light_traffic,900,584.07911,582.62556,1293.206,14.369,complete,0.05,0.170715,,,
281,light_traffic,900,867.68222,578.14456,1958.808,21.7645,complete,0.05,0.157527,,,
282,light_traffic,900,740.22602,589.94526,1759.682,19.552,complete,0.05,0.167164,,,
283,light_traffic,900,716.82314,603.29093,1613.611,17.929,complete,0.05,0.175509,,,
284,light_traffic,900,680.22021,609.6172,1504.535,16.7171,complete,0.05,0.163779,,,
285,light_traffic,900,768.74353,611.20936,1780.552,19.7839,complete,0.05,0.160843,,,
286,light_traffic,900,437.23236,602.24011,918.204,10.2023,complete,0.05,0.137481,,,
287,light_traffic,900,810.16304,619.15989,1825.825,20.2869,complete,0.05,0.174774,,,
288,light_traffic,900,581.46568,606.48908,1270.612,14.1179,complete,0.05,0.182499,,,
289,light_traffic,900,655.24712,614.34384,1504.83,16.7203,complete,0.05,0.200623,,,
290,light_traffic,900,468.2634,603.06749,978.556,10.8728,complete,0.05,0.182541,,,
291,light_traffic,900,510.35597,649.75507,1132.576,12.5842,complete,0.05,0.202818,,,
292,light_traffic,900,558.59134,631.71172,1244.488,13.8276,complete,0.05,0.206563,,,
293,light_traffic,154,-408.19466,586.46185,405.525,26.3328,collision,0.05,0.135142,,,
294,light_traffic,900,668.98239,584.30162,1496.08,16.6231,complete,0.05,0.176381,,,
295,light_traffic,900,584.79979,588.6922,1300.289,14.4477,complete,0.05,0.207825,,,
296,light_traffic,212,-271.77529,542.60283,546.657,25.7857,collision,0.05,0.182762,,,
297,light_traffic,900,693.82015,548.54758,1601.116,17.7902,complete,0.05,0.164272,,,
298,light_traffic,900,500.31866,548.56602,1069.817,11.8869,complete,0.05,0.173813,,,
299,light_traffic,900,699.40222,542.32232,1635.214,18.169,complete,0.05,0.166508,,,
300,light_traffic,900,405.60552,533.39864,836.988,9.2999,complete,0.05,0.16474,619.13766,1386.85,1.0
301,light_traffic,900,555.0427,517.76666,1207.773,13.4197,complete,0.05,0.150039,,,
302,light_traffic,900,545.98744,508.05474,1230.129,13.6681,complete,0.05,0.206039,,,
303,light_traffic,900,607.96034,502.6116,1321.113,14.679,complete,0.05,0.167833,,,
304,light_traffic,900,490.98623,493.1499,1030.317,11.448,complete,0.05,0.177343,,,
305,light_traffic,900,974.04678,503.41506,2274.455,25.2717,complete,0.05,0.139624,,,
306,light_traffic,900,601.9265,511.64977,1317.597,14.64,complete,0.05,0.21035,,,
307,light_traffic,900,898.58864,516.07105,2074.039,23.0449,complete,0.05,0.170518,,,
308,light_traffic,900,995.64536,536.78003,2296.847,25.5205,complete,0.05,0.153016,,,
309,light_traffic,900,549.21818,531.47858,1212.21,13.469,complete,0.05,0.144444,,,
