episode,scenario,steps,return,rolling_return_20,distance_m,mean_speed_mps,outcome,epsilon,mean_loss,eval_return,eval_distance_m,eval_safe_rate
628,traffic,900,402.05935,517.31602,1017.748,11.3083,complete,0.05,0.247943,,,
629,traffic,835,-80.29586,483.68286,1382.645,16.5586,collision,0.05,0.315329,,,
630,traffic,900,502.33503,477.59531,1072.29,11.9143,complete,0.05,0.266727,,,
631,traffic,414,-257.60778,425.23189,615.275,14.8617,collision,0.05,0.289485,,,
632,traffic,900,847.98253,433.60032,1980.091,22.001,complete,0.05,0.259629,,,
633,traffic,548,-82.43129,407.22196,1211.105,22.1004,collision,0.05,0.281271,,,
634,traffic,900,546.95071,413.60039,1227.78,13.642,complete,0.05,0.29967,,,
635,traffic,900,497.02223,412.63332,1250.899,13.8989,complete,0.05,0.31206,,,
636,traffic,900,395.57032,441.68939,1154.703,12.83,complete,0.05,0.342548,,,
637,traffic,900,544.81226,433.25536,1280.539,14.2282,complete,0.05,0.246071,,,
638,traffic,900,634.34338,438.98707,1474.576,16.3842,complete,0.05,0.375867,,,
639,traffic,900,533.57819,441.43606,1167.276,12.9697,complete,0.05,0.267039,,,
640,traffic,900,474.82922,435.80209,1191.787,13.2421,complete,0.05,0.322862,,,
641,traffic,900,634.08028,439.20405,1469.119,16.3235,complete,0.05,0.269392,,,
642,traffic,530,-298.07459,398.82775,644.48,12.16,collision,0.05,0.224259,,,
643,traffic,900,104.66336,372.87873,417.78,4.642,complete,0.05,0.349537,,,
644,traffic,900,318.62241,364.10624,856.177,9.5131,complete,0.05,0.333839,,,
645,traffic,900,448.31432,355.71945,1081.504,12.0167,complete,0.05,0.359301,,,
646,traffic,900,445.60277,352.82218,1118.179,12.4242,complete,0.05,0.438199,,,
647,traffic,732,-118.92239,324.67172,891.445,12.1782,collision,0.05,0.37373,,,
648,traffic,900,597.70754,334.45413,1325.218,14.7246,complete,0.05,0.366743,,,
649,traffic,900,585.05324,367.72159,1427.554,15.8617,complete,0.05,0.46472,,,
650,traffic,900,425.0299,363.85633,1025.347,11.3927,complete,0.05,0.444659,629.53479,1383.756,1.0
651,traffic,900,611.85633,407.32954,1452.959,16.144,complete,0.05,0.436067,,,
652,traffic,900,730.53523,401.45717,1720.042,19.1116,complete,0.05,0.527627,,,
653,traffic,900,510.48738,431.1031,1187.632,13.1959,complete,0.05,0.429692,,,
654,traffic,900,578.20713,432.66593,1336.099,14.8455,complete,0.05,0.459484,,,
655,traffic,261,-344.81136,390.57425,376.069,14.4088,collision,0.05,0.432163,,,
656,traffic,900,666.04258,404.09786,1560.065,17.3341,complete,0.05,0.535666,,,
657,traffic,900,440.12824,398.86366,1090.486,12.1165,complete,0.05,0.586694,,,
658,traffic,900,526.93256,393.49312,1228.783,13.6531,complete,0.05,0.524159,,,
659,traffic,900,504.89548,392.05898,1246.45,13.8494,complete,0.05,0.581143,,,
660,traffic,900,371.21769,386.8784,1072.769,11.9197,complete,0.05,0.582908,,,
661,traffic,900,551.77483,382.76313,1279.139,14.2127,complete,0.05,0.561301,,,
662,traffic,900,306.16894,412.97531,1052.715,11.6968,complete,0.05,0.600947,,,
663,traffic,900,516.4566,433.56497,1228.979,13.6553,complete,0.05,0.623966,,,
664,traffic,900,327.08567,433.98813,846.948,9.4105,complete,0.05,0.568579,,,
665,traffic,746,-41.76124,409.48436,1107.415,14.8447,collision,0.05,0.671342,,,
666,traffic,762,-299.53739,372.22735,925.273,12.1427,collision,0.05,0.649351,,,
667,traffic,900,368.33564,396.59025,980.718,10.8969,complete,0.05,0.660069,,,
668,traffic,900,415.56254,387.483,1105.934,12.2882,complete,0.05,0.773049,,,
669,traffic,900,456.50667,381.05567,1058.827,11.7647,complete,0.05,0.782268,,,
670,traffic,900,302.48554,374.92845,885.871,9.843,complete,0.05,0.843278,,,
671,traffic,900,254.65553,357.06841,1017.438,11.3049,complete,0.05,0.86408,,,
672,traffic,900,418.67377,341.47534,1062.136,11.8015,complete,0.05,0.843374,,,
673,traffic,445,-336.20583,299.14068,530.965,11.9318,collision,0.05,0.823988,,,
674,traffic,900,280.05909,284.23328,1062.053,11.8006,complete,0.05,0.858719,,,
675,traffic,566,-262.44146,288.35177,750.39,13.2578,collision,0.05,0.937571,445.65913,1084.326,1.0
676,traffic,110,-441.55033,232.97213,154.244,14.0222,collision,0.05,0.938723,,,
677,traffic,449,-355.77315,193.17706,555.539,12.3728,collision,0.05,0.875981,,,
678,traffic,225,-479.21805,142.86953,308.122,13.6943,collision,0.05,1.01635,,,
679,traffic,900,463.60519,140.80501,1126.312,12.5146,complete,0.05,1.130097,,,
680,traffic,233,-497.78731,97.35476,242.59,10.4116,collision,0.05,0.900541,,,
681,traffic,900,248.59048,82.19555,943.116,10.4791,complete,0.05,1.005167,,,
682,traffic,900,357.7272,84.77346,999.373,11.1041,complete,0.05,1.138334,,,
683,traffic,900,374.87415,77.69434,912.646,10.1405,complete,0.05,1.07798,,,
684,traffic,900,376.70477,80.17529,1050.895,11.6766,complete,0.05,1.194691,,,
685,traffic,900,356.96998,100.11185,1016.908,11.299,complete,0.05,1.187625,,,
686,traffic,900,391.1067,134.64406,1039.83,11.5537,complete,0.05,1.096906,,,
687,traffic,219,-383.20835,97.06686,393.574,17.9714,collision,0.05,1.260062,,,
688,traffic,900,343.03725,93.44059,984.798,10.9422,complete,0.05,1.140097,,,
689,traffic,900,316.29675,86.4301,1012.057,11.2451,complete,0.05,1.239923,,,
690,traffic,900,324.41302,87.52647,869.579,9.662,complete,0.05,1.310164,,,
691,traffic,441,-170.27685,66.27985,588.795,13.3514,off_road,0.05,1.214744,,,
692,traffic,900,360.08095,63.35021,960.892,10.6766,complete,0.05,1.277408,,,
693,traffic,900,371.51839,98.73642,960.952,10.6772,complete,0.05,1.244917,,,
694,traffic,900,375.32409,103.49967,1086.97,12.0774,complete,0.05,1.166822,,,
695,traffic,900,376.59282,135.45138,951.361,10.5707,complete,0.05,1.265914,,,
696,traffic,900,283.86056,171.72193,1017.076,11.3008,complete,0.05,1.233132,,,
697,traffic,900,229.75027,200.9981,882.011,9.8001,complete,0.05,1.339738,,,
698,traffic,546,-289.61464,210.47827,630.55,11.5485,collision,0.05,1.272304,,,
699,traffic,900,392.56749,206.92639,1160.899,12.8989,complete,0.05,1.255927,,,
700,traffic,900,291.70249,246.40088,936.135,10.4015,complete,0.05,1.27171,379.41696,1006.402,1.0
701,traffic,900,283.15562,248.12913,1042.151,11.5795,complete,0.05,1.334516,,,
702,traffic,900,175.83766,239.03466,922.512,10.2501,complete,0.05,1.377538,,,
703,traffic,900,304.02407,235.49215,928.817,10.3202,complete,0.05,1.377984,,,
704,traffic,673,-287.05466,202.30418,694.739,10.323,collision,0.05,1.404274,,,
705,traffic,900,-27.52342,183.07951,22.268,0.2474,complete,0.05,1.431242,,,
706,traffic,900,364.25504,181.73693,1104.864,12.2763,complete,0.05,1.395965,,,
707,traffic,562,-286.08621,186.59304,636.986,11.3343,collision,0.05,1.475838,,,
708,traffic,298,-351.36824,151.87276,396.828,13.3164,collision,0.05,1.382742,,,
709,traffic,428,-347.72008,118.67192,451.918,10.5588,collision,0.05,1.522514,,,
710,traffic,631,-354.05157,84.74869,711.904,11.2822,collision,0.05,1.405523,,,
711,traffic,900,132.28011,99.87654,936.648,10.4072,complete,0.05,1.44685,,,
712,traffic,461,-294.12864,67.16606,490.037,10.6299,off_road,0.05,1.490147,,,
713,traffic,900,384.20928,67.8006,1068.902,11.8767,complete,0.05,1.412287,,,
714,traffic,313,-339.37756,32.06552,456.041,14.57,collision,0.05,1.569797,,,
715,traffic,900,421.15128,34.29344,1267.732,14.0859,complete,0.05,1.348695,,,
716,traffic,900,452.11696,42.70626,1105.025,12.2781,complete,0.05,1.578532,,,
717,traffic,900,404.38861,51.43818,970.209,10.7801,complete,0.05,1.544577,,,
718,traffic,900,333.85091,82.61146,1068.279,11.8698,complete,0.05,1.467083,,,
719,traffic,575,-209.87115,52.48953,732.376,12.737,collision,0.05,1.554482,,,
720,traffic,900,353.45195,55.577,914.962,10.1662,complete,0.05,1.342994,,,
721,traffic,900,525.12346,67.67539,1204.791,13.3866,complete,0.05,1.437807,,,
722,traffic,841,-132.16279,52.27537,1061.799,12.6254,collision,0.05,1.414943,,,
723,traffic,734,-186.4254,27.75289,757.528,10.3205,collision,0.05,1.318088,,,
724,traffic,900,371.05848,60.65855,1187.459,13.194,complete,0.05,1.340054,,,
725,traffic,900,423.59659,83.21455,1091.12,12.1236,complete,0.05,1.38148,-89.71476,618.082,0.3333
726,traffic,900,434.02902,86.70325,1058.779,11.7642,complete,0.05,1.382913,,,
727,traffic,900,385.97378,120.30625,934.013,10.3779,complete,0.05,1.369427,,,
728,traffic,900,391.5418,157.45175,937.625,10.4181,complete,0.05,1.331699,,,
729,traffic,118,-421.84203,153.74565,195.414,16.5605,collision,0.05,1.110535,,,
730,traffic,900,363.93382,189.64492,856.415,9.5157,complete,0.05,1.249248,,,
731,traffic,900,403.06631,203.18423,945.762,10.5085,complete,0.05,1.319095,,,
732,traffic,900,411.51736,238.46653,1053.133,11.7015,complete,0.05,1.209028,,,
733,traffic,618,-197.06945,209.4026,733.308,11.8658,collision,0.05,1.391761,,,
734,traffic,900,392.4076,245.99186,880.165,9.7796,complete,0.05,1.274853,,,
735,traffic,900,299.61562,239.91507,861.461,9.5718,complete,0.05,1.237515,,,
736,traffic,900,488.69457,241.74395,1177.237,13.0804,complete,0.05,1.421224,,,
737,traffic,900,456.56788,244.35292,1185.015,13.1668,complete,0.05,1.222736,,,
738,traffic,900,342.94755,244.80775,1002.255,11.1362,complete,0.05,1.298948,,,
739,traffic,239,-382.54217,236.1742,309.023,12.9298,collision,0.05,1.209551,,,
740,traffic,900,399.97289,238.50024,903.351,10.0372,complete,0.05,1.447729,,,
741,traffic,900,391.45444,231.81679,914.942,10.166,complete,0.05,1.236187,,,
742,traffic,900,412.30354,259.04011,932.569,10.3619,complete,0.05,1.251401,,,
743,traffic,900,422.10682,289.46672,1076.989,11.9665,complete,0.05,1.152609,,,
744,traffic,410,-259.62852,257.93237,562.681,13.7239,collision,0.05,1.264553,,,
745,traffic,197,-387.45417,217.37983,249.876,12.684,collision,0.05,1.232861,,,
746,traffic,900,328.91462,212.12411,1141.922,12.688,complete,0.05,1.207145,,,
747,traffic,900,440.95475,214.87316,1378.521,15.3169,complete,0.05,1.169748,,,
748,traffic,900,381.06691,214.34942,969.29,10.7699,complete,0.05,1.218959,,,
749,traffic,331,-454.51413,212.71581,501.293,15.1448,collision,0.05,1.129636,,,
750,traffic,413,-110.60502,188.98887,725.592,17.5688,off_road,0.05,1.155261,139.89587,749.876,0.6667
751,traffic,900,313.54311,184.51271,1086.809,12.0757,complete,0.05,1.077466,,,
752,traffic,900,355.62126,181.71791,1028.575,11.4286,complete,0.05,1.212455,,,
753,traffic,658,-648.8242,159.13017,331.566,5.039,off_road,0.05,1.16801,,,
754,traffic,139,-446.49135,117.18522,293.247,21.0969,collision,0.05,1.159505,,,
755,traffic,900,173.95992,110.90244,1016.125,11.2903,complete,0.05,1.179493,,,
756,traffic,900,388.58968,105.89719,1019.791,11.331,complete,0.05,1.188402,,,
757,traffic,263,-346.51521,65.74304,471.494,17.9275,collision,0.05,1.094429,,,
758,traffic,703,-88.61542,44.16489,1106.694,15.7425,collision,0.05,1.153054,,,
759,traffic,228,-447.57601,40.9132,320.379,14.0517,collision,0.05,1.059016,,,
760,traffic,397,-524.70331,-5.32061,464.326,11.6959,collision,0.05,1.245907,,,
761,traffic,583,-166.50089,-33.21838,921.654,15.8088,collision,0.05,1.19933,,,
762,traffic,635,-51.96231,-56.43167,1367.1,21.5291,collision,0.05,1.189691,,,
763,traffic,900,364.80602,-59.29671,881.331,9.7926,complete,0.05,1.21279,,,
764,traffic,900,374.01346,-27.61461,944.159,10.4907,complete,0.05,1.210016,,,
765,traffic,900,298.83737,6.69996,1023.356,11.3706,complete,0.05,1.26428,,,
766,traffic,900,207.86548,0.64751,926.37,10.293,complete,0.05,1.248355,,,
767,traffic,486,-262.68359,-34.53441,759.673,15.6311,collision,0.05,1.270931,,,
768,traffic,151,-456.71061,-76.42329,294.933,19.532,collision,0.05,1.167959,,,
769,traffic,147,-400.21509,-73.70834,248.43,16.9,collision,0.05,1.220113,,,
770,traffic,446,-374.97895,-86.92703,559.868,12.5531,collision,0.05,1.184211,,,
771,traffic,260,-330.20446,-119.11441,444.723,17.1047,collision,0.05,1.044292,,,
772,traffic,900,447.8047,-114.50524,1167.419,12.9713,complete,0.05,1.253167,,,
773,traffic,900,316.5576,-66.23615,908.005,10.0889,complete,0.05,1.244342,,,
774,traffic,70,-504.57859,-69.14051,123.801,17.6859,collision,0.05,1.115774,,,
775,traffic,299,-378.76675,-96.77684,394.873,13.2064,collision,0.05,1.197208,190.83887,878.889,0.6667
776,traffic,157,-474.06336,-139.9095,285.916,18.2112,collision,0.05,1.415767,,,
777,traffic,900,322.68034,-106.44972,1095.699,12.1744,complete,0.05,1.312161,,,
778,traffic,900,364.38876,-83.79951,864.609,9.6068,complete,0.05,1.256128,,,
779,traffic,900,497.79391,-36.53101,1461.708,16.2412,complete,0.05,1.402231,,,
780,traffic,900,392.60467,9.33438,1045.651,11.6183,complete,0.05,1.270617,,,
781,traffic,900,407.13581,38.01622,948.504,10.5389,complete,0.05,1.383204,,,
782,traffic,900,352.89516,58.25909,901.092,10.0121,complete,0.05,1.326557,,,
783,traffic,649,-121.7985,33.92887,942.106,14.5163,collision,0.05,1.412248,,,
784,traffic,91,-305.40227,-0.04192,197.706,21.7259,off_road,0.05,0.939382,,,
785,traffic,900,227.33045,-3.61727,1067.247,11.8583,complete,0.05,1.165798,,,
786,traffic,502,-204.65823,-24.24345,749.757,14.9354,collision,0.05,1.208348,,,
787,traffic,900,249.68311,1.37488,1038.944,11.5438,complete,0.05,1.28053,,,
788,traffic,717,-199.68413,14.22621,820.148,11.4386,collision,0.05,1.359194,,,
789,traffic,372,-338.58352,17.30779,439.248,11.8077,collision,0.05,1.509825,,,
790,traffic,900,413.21096,56.71728,965.31,10.7257,complete,0.05,1.458811,,,
791,traffic,106,-436.42043,51.40648,196.915,18.5769,collision,0.05,1.14116,,,
792,traffic,196,-288.09574,14.61146,232.586,11.8666,off_road,0.05,1.365527,,,
793,traffic,191,-435.21693,-22.97726,270.243,14.1488,collision,0.05,1.246033,,,
794,traffic,466,-71.26415,-1.31154,753.058,16.16,off_road,0.05,1.432015,,,
795,traffic,900,280.27453,31.64052,863.684,9.5965,complete,0.05,1.387552,,,
796,traffic,900,402.54895,75.47114,1012.018,11.2446,complete,0.05,1.442653,,,
797,traffic,708,-254.6437,46.60493,781.029,11.0315,collision,0.05,1.240258,,,
798,traffic,264,-238.52452,16.45927,410.556,15.5514,off_road,0.05,1.501864,,,
799,traffic,257,-352.87123,-26.07399,354.926,13.8104,collision,0.05,1.327396,,,
800,traffic,103,-430.32342,-67.22039,178.255,17.3063,collision,0.05,1.71376,176.23324,1138.693,1.0
801,traffic,782,-185.8985,-96.87211,895.411,11.4503,collision,0.05,1.597407,,,
802,traffic,750,-472.30135,-138.13193,911.364,12.1515,collision,0.05,1.703743,,,
803,traffic,900,241.93969,-119.94502,1052.457,11.694,complete,0.05,1.514242,,,
804,traffic,900,194.54004,-94.94791,999.059,11.1007,complete,0.05,1.644086,,,
805,traffic,900,356.16099,-88.50638,970.612,10.7846,complete,0.05,1.544852,,,
806,traffic,756,-204.14326,-88.48063,873.695,11.5568,collision,0.05,1.737273,,,
807,traffic,900,25.27279,-99.70115,893.482,9.9276,complete,0.05,1.658482,,,
808,traffic,900,190.21562,-80.20616,1091.928,12.1325,complete,0.05,1.686229,,,
809,traffic,900,119.80514,-57.28673,933.963,10.3774,complete,0.05,1.672548,,,
810,traffic,900,226.44554,-66.625,1102.87,12.2541,complete,0.05,1.718201,,,
811,traffic,900,398.30523,-24.88871,1243.7,13.8189,complete,0.05,1.788405,,,
812,traffic,900,270.68863,3.0505,1040.28,11.5587,complete,0.05,1.739087,,,
813,traffic,264,-382.49929,5.68639,321.572,12.1808,collision,0.05,1.846064,,,
814,traffic,900,412.32725,29.86596,1115.049,12.3894,complete,0.05,1.793383,,,
815,traffic,320,-347.18391,-1.50697,409.855,12.808,collision,0.05,1.583689,,,
816,traffic,900,493.2081,3.02599,1373.82,15.2647,complete,0.05,1.766819,,,
817,traffic,346,-411.37713,-4.81068,446.979,12.9185,collision,0.05,1.709795,,,
818,traffic,900,562.66136,35.24861,1409.665,15.6629,complete,0.05,1.777195,,,
819,traffic,900,483.9643,77.09039,1295.573,14.3953,complete,0.05,1.80864,,,
820,traffic,423,-236.68173,86.77248,894.364,21.1434,collision,0.05,1.828968,,,
821,traffic,900,357.46452,113.94063,958.48,10.6498,complete,0.05,1.846949,,,
822,traffic,900,698.92697,172.50204,1844.304,20.4923,complete,0.05,1.787026,,,
823,traffic,900,408.36241,180.82318,1212.474,13.4719,complete,0.05,1.67214,,,
824,traffic,900,474.54851,194.8236,1371.899,15.2433,complete,0.05,1.790567,,,
825,traffic,592,-343.79116,159.82599,899.381,15.1922,collision,0.05,1.840902,379.66501,1134.386,1.0
826,traffic,900,399.12408,189.98936,1081.292,12.0144,complete,0.05,1.651882,,,
827,traffic,683,-196.56056,178.89769,771.419,11.2946,collision,0.05,1.713599,,,
828,traffic,900,366.58624,187.71622,1090.311,12.1146,complete,0.05,1.811208,,,
829,traffic,900,337.25383,198.58866,835.153,9.2795,complete,0.05,1.669255,,,
830,traffic,198,-401.91505,167.17063,287.208,14.5054,collision,0.05,1.736493,,,
831,traffic,900,470.01627,170.75618,1312.918,14.588,complete,0.05,1.80767,,,
832,traffic,900,489.24018,181.68376,1268.424,14.0936,complete,0.05,1.733382,,,
833,traffic,171,-419.88171,179.81464,269.161,15.7404,collision,0.05,1.674993,,,
834,traffic,900,409.86552,179.69155,1017.553,11.3061,complete,0.05,1.7899,,,
835,traffic,900,469.85766,220.54363,1197.662,13.3074,complete,0.05,1.826283,,,
836,traffic,900,367.06354,214.2364,1098.403,12.2045,complete,0.05,1.555979,,,
837,traffic,900,553.16791,262.46365,1417.513,15.7501,complete,0.05,1.577215,,,
838,traffic,525,-141.65826,227.24767,922.306,17.5677,collision,0.05,1.65778,,,
839,traffic,853,-57.64407,200.16725,1124.394,13.1816,collision,0.05,1.730782,,,
840,traffic,900,252.27712,224.6152,773.53,8.5948,complete,0.05,1.71866,,,
841,traffic,900,352.67061,224.3755,1093.137,12.146,complete,0.05,1.744111,,,
842,traffic,900,308.75483,204.86689,1154.688,12.8299,complete,0.05,1.711055,,,
843,traffic,900,349.63547,201.93055,1008.843,11.2094,complete,0.05,1.753855,,,
844,traffic,900,463.75921,201.39108,1174.889,13.0543,complete,0.05,1.53633,,,
845,traffic,900,398.98771,238.53003,1072.4,11.9156,complete,0.05,1.602406,,,
846,traffic,900,436.73056,240.41035,1093.927,12.1547,complete,0.05,1.575164,,,
847,traffic,900,528.19678,276.64822,1263.131,14.0348,complete,0.05,1.610812,,,
848,traffic,489,-286.25353,244.00623,651.664,13.3265,collision,0.05,1.556883,,,
849,traffic,900,464.39538,250.36331,1258.068,13.9785,complete,0.05,1.633101,,,
850,traffic,144,-401.0293,250.40759,284.018,19.7235,collision,0.05,1.34416,138.68617,1106.778,0.6667
851,traffic,900,423.29523,248.07154,1095.064,12.1674,complete,0.05,1.731865,,,
852,traffic,900,457.19045,246.46906,1080.973,12.0108,complete,0.05,1.60253,,,
853,traffic,900,540.78826,294.50255,1411.356,15.6817,complete,0.05,1.629021,,,
854,traffic,478,-290.50858,259.48385,537.118,11.2368,collision,0.05,1.73375,,,
855,traffic,900,507.77071,261.3795,1245.056,13.834,complete,0.05,1.639544,,,
856,traffic,900,333.10712,259.68168,1034.341,11.4927,complete,0.05,1.66686,,,
857,traffic,900,420.73193,253.05988,1052.496,11.6944,complete,0.05,1.427481,,,
858,traffic,604,-162.6784,252.00887,836.408,13.8478,collision,0.05,1.704671,,,
859,traffic,900,508.59703,280.32093,1313.526,14.5947,complete,0.05,1.679861,,,
860,traffic,663,-81.14041,263.65005,1056.597,15.9366,collision,0.05,1.612347,,,
861,traffic,900,335.95435,262.81424,901.847,10.0205,complete,0.05,1.495858,,,
862,traffic,900,452.91315,270.02216,1239.895,13.7766,complete,0.05,1.675939,,,
863,traffic,221,-257.36595,239.67209,300.875,13.6142,off_road,0.05,1.770646,,,
864,traffic,900,422.67551,237.6179,1077.336,11.9704,complete,0.05,1.765567,,,
865,traffic,900,492.09005,242.27302,1298.112,14.4235,complete,0.05,1.520336,,,
866,traffic,900,277.80621,234.3268,921.001,10.2333,complete,0.05,1.60264,,,
867,traffic,900,403.17694,228.07581,979.776,10.8864,complete,0.05,1.571716,,,
868,traffic,900,417.11476,263.24422,1059.365,11.7707,complete,0.05,1.531512,,,
869,traffic,900,322.22542,256.13572,958.489,10.6499,complete,0.05,1.420535,,,
870,traffic,900,535.20819,302.9476,1283.669,14.263,complete,0.05,1.554367,,,
871,traffic,900,359.01889,299.73378,1038.257,11.5362,complete,0.05,1.684119,,,
872,traffic,754,-127.92933,270.47779,897.255,11.8999,collision,0.05,1.599411,,,
873,traffic,413,-124.15323,237.23072,619.156,14.9917,off_road,0.05,1.494401,,,
874,traffic,900,287.42218,266.12726,917.571,10.1952,complete,0.05,1.562545,,,
875,traffic,458,-70.65893,237.20578,858.454,18.7435,off_road,0.05,1.526771,292.29474,1026.32,0.6667
876,traffic,900,507.71747,245.93629,1235.284,13.7254,complete,0.05,1.693751,,,
877,traffic,900,417.43042,245.77122,1110.71,12.3412,complete,0.05,1.594493,,,
878,traffic,663,-14.79114,253.16558,856.64,12.9207,off_road,0.05,1.510262,,,
879,traffic,900,402.26714,247.84908,979.05,10.8783,complete,0.05,1.560248,,,
880,traffic,460,-259.11375,238.95042,626.089,13.6106,collision,0.05,1.559145,,,
881,traffic,900,297.64057,237.03473,898.703,9.9856,complete,0.05,1.419596,,,
882,traffic,423,-194.00931,204.68861,445.204,10.5249,off_road,0.05,1.528293,,,
883,traffic,793,-24.29326,216.34224,816.238,10.293,off_road,0.05,1.501929,,,
884,traffic,789,-96.87957,190.36449,999.877,12.6727,collision,0.05,1.550984,,,
885,traffic,384,-298.72366,150.8238,547.048,14.2461,collision,0.05,1.513184,,,
886,traffic,900,326.96035,153.28151,865.619,9.618,complete,0.05,1.547611,,,
887,traffic,900,235.59614,144.90247,883.341,9.8149,complete,0.05,1.559271,,,
888,traffic,437,-367.66327,105.66357,564.966,12.9283,collision,0.05,1.567522,,,
889,traffic,739,-134.51102,82.82674,1119.42,15.1478,collision,0.05,1.578189,,,
890,traffic,507,-245.10791,43.81094,650.463,12.8296,collision,0.05,1.574477,,,
891,traffic,290,-392.02951,6.25852,454.58,15.6752,collision,0.05,1.646512,,,
892,traffic,662,-281.27305,-1.40867,745.048,11.2545,off_road,0.05,1.625029,,,
893,traffic,900,401.43837,24.87091,941.513,10.4613,complete,0.05,1.731405,,,
894,traffic,900,317.3397,26.36679,809.929,8.9992,complete,0.05,1.544099,,,
895,traffic,900,389.70765,49.38512,1045.01,11.6112,complete,0.05,1.644132,,,
896,traffic,900,417.88618,44.89355,1104.613,12.2735,complete,0.05,1.834457,,,
897,traffic,900,326.54459,40.34926,938.631,10.4292,complete,0.05,1.838641,,,
898,traffic,900,379.40618,60.05913,942.318,10.4702,complete,0.05,1.943766,,,
899,traffic,271,-408.93778,19.49888,358.154,13.216,collision,0.05,2.054615,,,
900,traffic,900,335.39151,49.22415,804.359,8.9373,complete,0.05,1.974145,367.33694,928.469,1.0
901,traffic,900,332.03475,50.94385,804.519,8.9391,complete,0.05,1.965215,,,
902,traffic,900,213.91432,71.34004,595.955,6.6217,complete,0.05,1.912652,,,
903,traffic,900,371.16711,91.11305,917.024,10.1892,complete,0.05,1.968869,,,
904,traffic,900,271.75226,109.54465,717.367,7.9707,complete,0.05,1.886113,,,
905,traffic,900,412.5727,145.10946,880.207,9.7801,complete,0.05,1.980098,,,
906,traffic,900,436.01867,150.56238,900.334,10.0037,complete,0.05,1.835504,,,
907,traffic,900,192.65777,148.41546,530.511,5.8946,complete,0.05,1.970402,,,
908,traffic,900,218.48958,177.7231,607.077,6.7453,complete,0.05,1.854528,,,
909,traffic,900,245.47024,196.72217,721.107,8.0123,complete,0.05,1.814114,,,
910,traffic,900,281.75114,223.06512,764.768,8.4974,complete,0.05,1.839745,,,
911,traffic,900,306.80696,258.00694,751.747,8.3527,complete,0.05,1.78367,,,
912,traffic,900,344.176,289.2794,1002.431,11.1381,complete,0.05,2.054302,,,
913,traffic,900,447.16813,291.56588,1114.845,12.3872,complete,0.05,1.781714,,,
914,traffic,900,446.6468,298.03124,1145.639,12.7293,complete,0.05,1.903717,,,
915,traffic,900,360.37922,296.56482,877.435,9.7493,complete,0.05,1.766387,,,
916,traffic,900,387.12213,295.02661,978.53,10.8726,complete,0.05,1.749593,,,
917,traffic,641,-130.43011,272.17788,813.298,12.688,off_road,0.05,1.901667,,,
918,traffic,900,403.15996,273.36557,903.118,10.0346,complete,0.05,1.800258,,,
919,traffic,900,356.51173,311.63804,778.217,8.6469,complete,0.05,1.853087,,,
920,traffic,900,357.55631,312.74628,877.508,9.7501,complete,0.05,1.758773,,,
921,traffic,900,322.7723,312.28316,832.47,9.2497,complete,0.05,1.832183,,,
922,traffic,900,426.16293,322.89559,930.267,10.3363,complete,0.05,1.755121,,,
923,traffic,900,300.06784,319.34063,755.686,8.3965,complete,0.05,1.783666,,,
924,traffic,900,454.91168,328.4986,1223.813,13.5979,complete,0.05,1.754149,,,
925,traffic,62,-461.30552,284.80469,97.607,15.7431,collision,0.05,2.029614,269.63668,714.007,1.0
926,traffic,900,373.35566,281.67154,927.21,10.3023,complete,0.05,1.709508,,,
927,traffic,386,-387.79091,252.6491,502.366,13.0147,collision,0.05,1.658263,,,
928,traffic,418,-424.91793,220.47873,717.544,17.1661,collision,0.05,1.675578,,,
929,traffic,170,-294.5542,193.47751,220.778,12.9869,off_road,0.05,1.629621,,,
930,traffic,900,402.36337,199.50812,939.886,10.4432,complete,0.05,1.775232,,,
931,traffic,900,352.58739,201.79714,1094.549,12.1617,complete,0.05,1.755785,,,
932,traffic,704,-83.91754,180.39246,1025.665,14.5691,collision,0.05,1.796591,,,
933,traffic,395,-310.06369,142.53087,575.824,14.5778,collision,0.05,1.83692,,,
934,traffic,830,-125.72611,113.91223,1132.651,13.6464,collision,0.05,1.871822,,,
935,traffic,900,443.71143,118.07884,1259.728,13.997,complete,0.05,1.68427,,,
936,traffic,900,410.75139,119.2603,941.884,10.4654,complete,0.05,1.84165,,,
937,traffic,486,-279.98342,111.78263,865.558,17.8098,collision,0.05,1.747998,,,
938,traffic,790,-85.13443,87.36791,1104.442,13.9803,collision,0.05,1.871985,,,
939,traffic,900,683.31384,103.70802,1743.603,19.3734,complete,0.05,1.782604,,,
940,traffic,900,414.16074,106.53824,1025.057,11.3895,complete,0.05,1.823505,,,
941,traffic,900,343.57794,107.57852,871.249,9.6805,complete,0.05,1.867869,,,
942,traffic,586,-242.00928,74.16991,682.786,11.6516,collision,0.05,1.710029,,,
943,traffic,900,374.03196,77.86812,927.185,10.3021,complete,0.05,1.764357,,,
944,traffic,263,-320.03158,39.12095,273.991,10.4179,off_road,0.05,1.961114,,,
945,traffic,269,-395.55706,42.40838,428.969,15.9468,collision,0.05,1.879229,,,
946,traffic,900,345.64301,41.02275,1007.817,11.198,complete,0.05,1.834141,,,
947,traffic,900,448.21791,82.82319,1006.131,11.1792,complete,0.05,1.808358,,,
948,traffic,714,-61.43707,100.99723,908.162,12.7194,off_road,0.05,1.757442,,,
949,traffic,900,330.13773,132.23183,1048.057,11.6451,complete,0.05,1.762396,,,
